ID,position_1,position_2,position_3,amplitude,sigma,labels,snpA_ID,snpA_positions_1,snpA_positions_2,snpA_positions_3,snpA_amplitude,snpA_sigma,snpB_ID,snpB_positions_1,snpB_positions_2,snpB_positions_3,snpB_amplitude,snpB_sigma,cellID
1,328.874964811946,146.533515929583,1.88461538461538,0.00228410519648463,0.977132013429992,ALLELE 1,236,329.417346720271,147.735731313992,1.88461538461538,0.00218816149416644,0.815431521050765,0,0,0,0,0,0,1
2,396.115481838359,192.176462131884,1.61538461538462,0.0024172543211343,1.0032967909905,ALLELE 1,120,396.577369784626,193.210684183329,1.61538461538462,0.00207024728918516,0.91789537849051,0,0,0,0,0,0,1
3,354.318998167261,157.459153182624,1.88461538461538,0.00250649972425285,0.996565698500694,ALLELE 1,217,354.726027807021,158.57340792787,1.88461538461538,0.00228696932932284,0.993976772130055,0,0,0,0,0,0,1
4,367.317126446483,134.866829592779,1.88461538461538,0.00227873836314753,1.00503786826836,undetec,0,0,0,0,0,0,0,0,0,0,0,0,1
5,346.869833679123,136.034312877415,2.01923076923077,0.00224100693077025,0.938925252174084,ALLELE 1,309,347.410671169108,136.915313966636,1.88461538461538,0.00261333527718724,1.09574438123688,0,0,0,0,0,0,1
6,466.073123471451,112.875432768672,2.01923076923077,0.00206898573172062,0.978317240228179,undetec,0,0,0,0,0,0,0,0,0,0,0,0,1
7,308.659535179067,145.855109899113,2.01923076923077,0.00229565096641459,0.916446580157246,ALLELE 1,337,309.20709881629,146.664420036519,2.01923076923077,0.00283400903296414,0.939316734727251,0,0,0,0,0,0,1
8,336.321027686326,153.28431811851,1.88461538461538,0.00261498952328398,0.839617445163106,3-color,103,336.811490873197,154.459659456048,2.01923076923077,0.00164862503643512,0.888900239693347,119,337.635056799382,154.086680925642,1.88461538461538,0.00162916173348767,1.09083216294794,1
9,349.466815851951,96.5701596923508,0.403846153846154,0.00269269527352026,0.971932475374321,ALLELE 1,401,350.175384721868,97.176251478241,0.403846153846154,0.00412391287053905,1.01050555166398,0,0,0,0,0,0,1
10,256.868330180056,134.933635040885,1.88461538461538,0.00247123718248629,0.891799715853306,undetec,0,0,0,0,0,0,0,0,0,0,0,0,1
11,316.392705252817,189.302879952454,1.88461538461538,0.0026576711111895,0.915075529493446,undetec,0,0,0,0,0,0,0,0,0,0,0,0,1
12,225.457004629071,175.754593458659,0.942307692307692,0.00178803858653307,1.47854178708975,ALLELE 1,362,226.743735819291,176.505042108059,0.942307692307692,0.00292562803172285,1.23460143276076,0,0,0,0,0,0,1
